id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,rating
967306038523354350,Home in Vancouver · 1 bedroom · 1 bed · 2 baths,145271794,Pamela,,Kitsilano,49.26589,-123.18237,entire home/apt,560.0,2,0,,,1,363,0,23-280913,4.799709437963944
967472637472188127,Condo in Vancouver · 2 bedrooms · 2 beds · 2 baths,151911456,Jun,,West End,49.2881788,-123.1277554,entire home/apt,146.0,30,1,2023-10-22,0.56,1,160,1,,4.799709437963944
967495861613934485,Home in Vancouver · 1 bedroom · 1 bed · 2 baths,447833515,Sharon,,Kerrisdale,49.23108,-123.14783,private room,50.0,3,2,2023-09-18,0.65,17,69,2,23-178493,4.799709437963944
967515496905922725,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,615283,Aria,,Downtown,49.27868,-123.12644,entire home/apt,150.0,30,0,,,1,19,0,,4.799709437963944
967540885798878392,Rental unit in Vancouver · 2 bedrooms · 2 beds · 2 baths,95217850,Mauricio,,Downtown,49.2738282,-123.1237828,entire home/apt,185.0,30,0,,,42,146,0,,4.799709437963944
967662702180312646,Rental unit in Vancouver · 2 bedrooms · 2 beds · 2 baths,95217850,Mauricio,,Downtown,49.2718761,-123.1219957,entire home/apt,157.0,30,1,2023-11-08,0.83,42,265,1,,4.799709437963944
967706625147011529,Home in Vancouver · 3 bedrooms · 4 beds · 3 baths,489489071,Gordon,,Sunset,49.21778580228246,-123.09025883106396,entire home/apt,298.0,2,2,2023-10-08,0.74,8,172,2,23-270268,4.799709437963944
967707115811759226,Rental unit in Vancouver · ★4.33 · 2 bedrooms · 2 beds · 1 bath,440873882,Daniel,,Downtown Eastside,49.28401,-123.09688,entire home/apt,167.0,2,3,2023-12-10,0.88,2,159,3,0918266,4.33
967809271710051497,Rental unit in Vancouver · ★4.80 · 1 bedroom · 2 beds · 1 bath,534268951,Wan,,Downtown,49.2792118,-123.1214803,entire home/apt,96.0,2,15,2023-12-05,4.33,1,240,15,23-251537,4.8
968064496485864987,Rental unit in Vancouver · 3 bedrooms · 3 beds · 2 baths,227662329,Jordan,,West End,49.28959,-123.13105,entire home/apt,193.0,30,1,2023-11-21,1.0,134,211,1,,4.799709437963944
968102534838911721,Home in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,206149935,Alex,,Kensington-Cedar Cottage,49.23288,-123.06837,private room,55.0,1,17,2023-12-02,5.37,2,13,17,23-252380,5.0
968103912595228590,Rental unit in Vancouver · 2 bedrooms · 2 beds · 3 baths,345427550,Ronalds,,Downtown,49.28659601404554,-123.1235759496525,entire home/apt,300.0,30,0,,,1,269,0,,4.799709437963944
968107664754833716,Condo in Vancouver · ★4.71 · 2 bedrooms · 4 beds · 2 baths,349804247,El,,Downtown,49.27844914182052,-123.10831690800411,entire home/apt,136.0,1,6,2023-11-19,2.4,43,0,6,23-158310,4.71
968116856616973433,Home in Vancouver · 1 bedroom · 2 beds · 1 bath,522055175,Melissa,,Arbutus Ridge,49.24068,-123.1686,entire home/apt,69.0,1,1,2023-09-22,0.36,6,59,1,24-159816,4.799709437963944
968145198508026455,Home in Vancouver · 2 bedrooms · 2 beds · 2 baths,522055175,Melissa,,Arbutus Ridge,49.24131,-123.16851,entire home/apt,140.0,1,1,2023-11-23,1.0,6,189,1,24-159816,4.799709437963944
968201026280489678,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,490611555,Jp,,Downtown,49.27633,-123.12387,entire home/apt,97.0,30,0,,,3,180,0,,4.799709437963944
968207932749862784,Rental unit in Vancouver · 2 bedrooms · 2 beds · 2 baths,95217850,Mauricio,,Downtown,49.2757072,-123.1248065,entire home/apt,160.0,30,0,,,42,180,0,,4.799709437963944
968223144656908946,Rental unit in Vancouver · 2 bedrooms · 2 beds · 2 baths,95217850,Mauricio,,Downtown,49.2795653,-123.1197934,entire home/apt,135.0,30,1,2023-11-01,0.68,42,161,1,,4.799709437963944
968252406809403936,Rental unit in Vancouver · 2 bedrooms · 2 beds · 1 bath,197127241,Jacob,,Fairview,49.26083522974225,-123.14146078124942,entire home/apt,120.0,30,1,2023-10-20,0.55,26,135,1,,4.799709437963944
968269964729052912,Rental unit in Vancouver · 2 bedrooms · 2 beds · 2.5 baths,197127241,Jacob,,Fairview,49.26136410798198,-123.14381397964092,entire home/apt,104.0,30,1,2023-11-01,0.7,26,210,1,,4.799709437963944
968322564457516785,Rental unit in Vancouver · ★5.0 · 1 bedroom · 2 beds · 1 bath,308978508,Chan,,Downtown,49.28032248719649,-123.12184371211144,entire home/apt,127.0,2,5,2023-12-07,1.53,1,43,5,23-157260,5.0
968331083114793330,Home in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,269773405,Edmond,,Kensington-Cedar Cottage,49.23607123090904,-123.0767060259191,private room,118.0,1,3,2023-09-24,0.97,3,270,3,23-265062,5.0
968341627290263675,Home in Vancouver · 1 bedroom · 2 beds · 1 shared bath,269773405,Edmond,,Kensington-Cedar Cottage,49.236550858246105,-123.07471981481486,private room,108.0,1,2,2023-09-18,0.65,3,270,2,23-265062,4.799709437963944
968410822031599214,Home in Vancouver · ★New · 1 bedroom · 2 beds · 1 bath,534427978,Yuan,,Dunbar Southlands,49.23606636737348,-123.18347249981385,entire home/apt,126.0,2,2,2023-10-23,1.09,1,179,2,23-288044,4.799709437963944
968798381843813281,Rental unit in Vancouver · ★5.0 · 2 bedrooms · 2 beds · 2 baths,227662329,Jordan,,Mount Pleasant,49.27140397011962,-123.10183916670933,entire home/apt,176.0,30,7,2023-11-13,2.33,134,259,7,24-159980,5.0
968816235939033273,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,227662329,Jordan,,Downtown,49.276363619709166,-123.12497754716917,entire home/apt,95.0,30,1,2023-10-06,0.43,134,198,1,,4.799709437963944
969137125094556829,Home in Vancouver · 1 bedroom · 1 bed · 2 baths,357531934,Billie,,Kensington-Cedar Cottage,49.261900805762885,-123.07494216042952,private room,71.0,9,0,,,19,270,0,Exempt,4.799709437963944
969146111815050827,Home in Vancouver · 1 bedroom · 1 bed · 2 baths,215026365,Bellie,,Kensington-Cedar Cottage,49.25959338661683,-123.0732490632085,private room,43.0,1,0,,,19,270,0,Exempt,4.799709437963944
969213036512461614,Home in Vancouver · ★4.75 · 1 bedroom · 2 beds · 1 private bath,231338194,Xiaoqiong Joanne,,Victoria-Fraserview,49.2317105,-123.0582152,private room,113.0,2,4,2023-10-24,1.26,1,163,4,23-272100,4.75
969405738454163268,Home in Vancouver · ★4.91 · 3 bedrooms · 4 beds · 2.5 baths,385094,Bernice,,Marpole,49.21785,-123.12576,entire home/apt,154.0,1,11,2023-12-10,4.52,1,163,11,23-282356,4.91
969486812554839921,Bed and breakfast in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,534144392,Janice,,Kerrisdale,49.2326,-123.15813,private room,140.0,3,3,2023-10-29,0.89,2,161,3,Exempt,5.0
969537305306541316,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,327536542,Craig,,Downtown,49.27280045242381,-123.1267208716322,entire home/apt,110.0,2,2,2023-11-25,2.0,1,159,2,23-178253,4.799709437963944
969545323180749749,Guest suite in Vancouver · ★New · 1 bedroom · 2 beds · 2 baths,529433381,Huong,,Renfrew-Collingwood,49.2417259,-123.0473632,entire home/apt,106.0,2,0,,,1,78,0,23-290270,4.799709437963944
969612514217288627,Guesthouse in Vancouver · ★4.78 · 5 bedrooms · 5 beds · 2 baths,349804247,El,,Dunbar Southlands,49.25423,-123.17862,entire home/apt,209.0,1,8,2023-11-26,2.86,43,0,8,23-183275,4.78
969620536455728172,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,95452117,Rainer,,Sunset,49.22476,-123.0884,entire home/apt,125.0,30,0,,,1,32,0,,4.799709437963944
969653392389060980,Condo in Vancouver · ★5.0 · 2 bedrooms · 3 beds · 2 baths,85398916,Ralph,,Downtown,49.28075908223944,-123.1077960404951,entire home/apt,219.0,3,5,2023-12-10,4.55,1,148,5,23-168349,5.0
969653944202409710,Rental unit in Vancouver · ★4.80 · Studio · 1 bed · 1 bath,534715787,Grace,,West End,49.28084987155527,-123.12765659481998,entire home/apt,126.0,1,5,2023-12-04,4.55,1,176,5,23-260265,4.8
969684207253039870,Rental unit in Vancouver · ★5.0 · 3 bedrooms · 4 beds · 1 bath,455106105,Andrew,,Downtown Eastside,49.28017000940641,-123.10472195797551,entire home/apt,64.0,1,15,2023-12-01,5.11,4,0,15,23-114532,5.0
969708925511036055,Home in Vancouver · ★4.20 · 4 bedrooms · 2 beds · 3 baths,4412375,Shilan,,West Point Grey,49.26646662739464,-123.21457413684084,entire home/apt,600.0,3,5,2023-11-25,1.81,1,155,5,23-269870,4.2
969710158705702652,Rental unit in Vancouver · ★New · 2 bedrooms · 2 beds · 2 baths,14588409,Nicole,,Downtown,49.27631110952154,-123.11387125870554,entire home/apt,410.0,31,0,,,1,263,0,,4.799709437963944
969744464140988284,Rental unit in Vancouver · ★4.84 · 1 bedroom · 1 bed · 1 bath,453373158,Alex,,Downtown,49.2798532042361,-123.11906529295612,entire home/apt,71.0,2,24,2023-12-06,7.5,3,0,24,23-131624,4.84
969750426312786144,Condo in Vancouver · ★4.88 · 2 bedrooms · 3 beds · 2 baths,349804247,El,,Downtown Eastside,49.27982601968877,-123.10594047140164,entire home/apt,144.0,1,7,2023-11-27,2.36,43,0,7,23-158665,4.88
969858498293254196,Rental unit in Vancouver · 1 bedroom · 2 beds · 1 bath,503127636,Brie,,Mount Pleasant,49.26921023500363,-123.10455984764111,entire home/apt,111.0,30,0,,,10,50,0,23-00000,4.799709437963944
969881536362588320,Home in Vancouver · ★4.75 · 2 bedrooms · 2 beds · 2 baths,21663295,Ceaser,,West Point Grey,49.2611101,-123.188262,entire home/apt,215.0,2,8,2023-12-05,2.58,1,81,8,23-268688,4.75
969907977122981593,Guesthouse in Vancouver · ★4.80 · 4 bedrooms · 4 beds · 4.5 baths,534766347,Narinder,,Victoria-Fraserview,49.2222508,-123.0590708,entire home/apt,499.0,1,5,2023-11-12,2.0,1,72,5,23-269332,4.8
969929897430359978,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,25451003,Ava,,West End,49.2836879,-123.1226001,entire home/apt,118.0,30,1,2023-11-12,0.91,1,345,1,,4.799709437963944
969935303588714711,Home in Vancouver · ★5.0 · 4 bedrooms · 4 beds · 3 baths,523364264,Chen,,Marpole,49.215781944928985,-123.12355926844742,entire home/apt,307.0,1,4,2023-11-23,1.28,2,159,4,23-205554,5.0
970338075928000393,Bed and breakfast in Vancouver · ★4.33 · 1 bedroom · 1 bed · 1 shared bath,32780644,Willo,,Hastings-Sunrise,49.28285,-123.0565,private room,75.0,2,12,2023-11-19,3.71,2,87,12,23-158697,4.33
970341253612692433,Rental unit in Vancouver · ★4.79 · 1 bedroom · 2 beds · 1 bath,10596504,Napatsanan,,Downtown,49.27989,-123.10864,entire home/apt,146.0,2,14,2023-12-10,4.08,1,17,14,23-258539,4.79
970431967548785720,Home in Vancouver · ★4.88 · 1 bedroom · 1 bed · 1.5 shared baths,534891754,MengQing,,Kitsilano,49.25987904643546,-123.14924116442292,private room,68.0,2,8,2023-11-16,2.55,2,359,8,23-262989,4.88
970439991463445612,Home in Vancouver · ★4.67 · 1 bedroom · 1 bed · 1.5 shared baths,206149935,Alex,,Kensington-Cedar Cottage,49.235,-123.06725,private room,61.0,1,21,2023-11-29,6.49,2,16,21,23-252380,4.67
970485241341974364,Home in Vancouver · ★5.0 · 3 bedrooms · 4 beds · 2 baths,331380528,Minh,,Renfrew-Collingwood,49.24813645059127,-123.0245450614564,entire home/apt,328.0,1,10,2023-11-13,2.91,2,210,10,23-254905,5.0
970490564760322489,Home in Vancouver · 2 bedrooms · 3 beds · 1 bath,533706381,Rachel,,Kitsilano,49.26336,-123.1717,entire home/apt,161.0,30,1,2023-11-02,0.71,1,365,1,,4.799709437963944
970991594242974312,Home in Vancouver · ★4.67 · 3 bedrooms · 3 beds · 2 baths,480478314,Eddie,,South Cambie,49.254525456923,-123.11878403979222,entire home/apt,200.0,30,3,2023-11-05,1.05,9,49,3,22-563444,4.67
971124572298908938,Guest suite in Vancouver · ★5.0 · 2 bedrooms · 3 beds · 1 bath,115915499,Zoe,,Sunset,49.21489529164872,-123.08938232239552,entire home/apt,136.0,1,10,2023-12-13,3.57,1,0,10,23-259453,5.0
971174018374776582,Rental unit in Vancouver · 1 bedroom · 2 beds · 1 bath,357742156,Doug,,Mount Pleasant,49.26795,-123.10073,entire home/apt,142.0,2,1,2023-11-10,0.88,2,165,1,23-157645,4.799709437963944
971180841745973748,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,431027547,Charles,,Mount Pleasant,49.26757758433939,-123.10165929405316,entire home/apt,112.0,1,1,2023-09-16,0.34,2,165,1,23-157978,4.799709437963944
971386714455926023,Condo in Vancouver · 1 bedroom · 1 bed · 1 bath,2028539,Aiden,,Downtown,49.27888429999999,-123.1220715,entire home/apt,128.0,30,0,,,1,268,0,,4.799709437963944
971695885376171414,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,487879935,Extended Stay,,Downtown,49.2800315805347,-123.1224510081208,entire home/apt,155.0,30,0,,,1,0,0,,4.799709437963944
971756596407565106,Home in Vancouver · ★4.33 · 1 bedroom · 1 bed · 2 baths,495355525,Jamie,,West End,49.28517,-123.12925,entire home/apt,148.0,30,3,2023-11-18,2.31,5,60,3,17-717191,4.33
971786285653738333,Condo in Vancouver · 2 bedrooms · 3 beds · 2 baths,576788,Raymond,,Downtown,49.27522993776244,-123.12236216324146,entire home/apt,160.0,30,0,,,1,263,0,,4.799709437963944
971830068062033706,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,327484845,Lacey,,Downtown Eastside,49.28027,-123.08492,entire home/apt,100.0,2,0,,,2,158,0,23-156308,4.799709437963944
971875690768396487,Rental unit in Vancouver · ★4.86 · Studio · 1 bath,513810504,Jassy,,Downtown Eastside,49.28085567453057,-123.10351385844676,entire home/apt,123.0,1,21,2023-11-26,6.43,2,58,21,23-228004,4.86
971919051354071528,Home in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,534891754,MengQing,,Kitsilano,49.25859,-123.15058,private room,76.0,2,16,2023-11-26,5.0,2,0,16,23-262989,5.0
971947481764843330,Home in Vancouver · 1 bedroom · 1 bed · 1 bath,106090002,Jo,,Riley Park,49.25521,-123.09039,entire home/apt,120.0,1,1,2023-10-12,0.47,2,224,1,23-275734,4.799709437963944
972233483196671985,Rental unit in Vancouver · ★4.50 · 1 bedroom · 1 bed · 1 bath,535195730,Anita,,West End,49.28242,-123.12666,entire home/apt,140.0,1,4,2023-11-26,2.03,1,266,4,23_156788,4.5
972436673328558056,Home in Vancouver · 1 bedroom · 1 bed · 1 bath,496635811,Renee,,Mount Pleasant,49.26038049092999,-123.07862332904878,private room,64.0,7,2,2023-10-29,0.8,8,270,2,22-233903,4.799709437963944
972444849291136738,Home in Vancouver · 1 bedroom · 1 bed · 1 bath,496635811,Renee,,Mount Pleasant,49.25890142070506,-123.08031851596158,private room,39.0,1,1,2023-09-11,0.32,8,269,1,22-233903,4.799709437963944
972471427974985010,Home in Vancouver · 1 bedroom · 1 bed · 2 baths,357531934,Billie,,Kensington-Cedar Cottage,49.26183,-123.07532,private room,40.0,30,0,,,19,270,0,,4.799709437963944
972579096685582150,Home in Vancouver · 1 bedroom · 1 bed · 1.5 baths,307160091,Nyssa,,Shaughnessy,49.235410188677,-123.13495571244552,private room,102.0,2,1,2023-09-24,0.37,2,269,1,23-244228,4.799709437963944
972589926387643389,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,447797344,An,,Downtown,49.27414,-123.11596,entire home/apt,120.0,20,0,,,2,265,0,23-3837363,4.799709437963944
972625418580188008,Home in Vancouver · 1 bedroom · 1 bed · 1 bath,357531934,Billie,,Riley Park,49.25315,-123.0916,private room,39.0,9,1,2023-09-30,0.4,19,270,1,Exempt,4.799709437963944
972795377540347513,Home in Vancouver · 2 bedrooms · 2 beds · 1.5 baths,405670214,Aneetan,,Victoria-Fraserview,49.2242743,-123.0770833,entire home/apt,428.0,1,1,2023-10-22,0.56,3,269,1,23-269468,4.799709437963944
973092831662691659,Rental unit in Vancouver · ★4.94 · 2 bedrooms · 2 beds · 2 baths,429283220,Joe,,Downtown,49.27463881386133,-123.12783890718433,entire home/apt,99.0,1,16,2023-11-26,5.65,3,0,16,23-142168,4.94
973122291000875655,Home in Vancouver · 1 bedroom · 1 bed · 1 bath,2277072,Mark,,Dunbar Southlands,49.23975,-123.17904,entire home/apt,75.0,30,0,,,2,137,0,,4.799709437963944
973124767761009965,Home in Vancouver · 1 bedroom · 1 bed · 1 bath,215026365,Bellie,,Riley Park,49.25321,-123.09163,private room,65.0,7,0,,,19,270,0,Exempt,4.799709437963944
973174305806036817,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,9190735,Preetham,,Downtown,49.27913,-123.10852,private room,50.0,31,1,2023-10-31,0.67,3,269,1,,4.799709437963944
973177102320456491,Home in Vancouver · 2 bedrooms · 2 beds · 1 bath,533121882,Yan,,Dunbar Southlands,49.24250386226602,-123.17410608298334,private room,200.0,1,0,,,1,269,0,Exempt,4.799709437963944
973179206514018336,Home in Vancouver · 1 bedroom · 1 bed · 1 bath,58897540,Kevin,,Victoria-Fraserview,49.21751289096844,-123.07571322790156,private room,19.0,30,2,2023-12-01,1.0,8,90,2,,4.799709437963944
973258393610061991,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,197127241,Jacob,,Kitsilano,49.26463,-123.1608,entire home/apt,72.0,30,1,2023-11-29,1.0,26,249,1,,4.799709437963944
973269063047467526,Rental unit in Vancouver · Studio · 2 beds · 1 bath,31065,Mj,,Victoria-Fraserview,49.22355,-123.07734,entire home/apt,96.0,30,1,2023-11-30,1.0,3,216,1,,4.799709437963944
973301434236164769,Rental unit in Vancouver · ★4.67 · 1 bedroom · 2 beds · 1 bath,535526634,Ann,,Kitsilano,49.26625364090806,-123.16238194102328,entire home/apt,132.0,3,6,2023-12-03,3.6,1,250,6,23-241753,4.67
973307866073484004,Home in Vancouver · ★4.86 · 1 bedroom · 2 beds · 1 bath,535528220,Aria,,Marpole,49.21516,-123.13692,entire home/apt,,1,22,2023-12-07,6.8,1,0,22,23-272980,4.86
973394471723371741,Rental unit in Vancouver · 1 bedroom · 2 beds · 1 bath,4756619,Christine,,Downtown,49.27654077791747,-123.12793955140268,entire home/apt,160.0,30,0,,,1,218,0,,4.799709437963944
973438165463370718,Home in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,64940349,Sheila,,Marpole,49.21179178882182,-123.14427290766832,private room,66.0,6,3,2023-11-22,0.96,4,164,3,24-159547,5.0
973492146002968878,Guest suite in Vancouver · 2 bedrooms · 2 beds · 1 bath,331380528,Minh,,Hastings-Sunrise,49.26826345709312,-123.03038740965955,entire home/apt,170.0,1,2,2023-10-22,0.91,2,167,2,23-277055,4.799709437963944
973900621611515197,Home in Vancouver · ★New · 3 bedrooms · 3 beds · 1.5 baths,360530563,Kunwoo,,Renfrew-Collingwood,49.24418,-123.02574,entire home/apt,235.0,1,1,2023-11-25,1.0,1,89,1,23-291867,4.799709437963944
974033996678481217,Home in Vancouver · 1 bedroom · 1 bed · 1 shared bath,513632935,Baoyu,,Marpole,49.21313,-123.11805,private room,70.0,1,0,,,4,229,0,Exempt,4.799709437963944
974083230579235982,Home in Vancouver · ★4.75 · 4 bedrooms · 4 beds · 2 baths,305121472,Lixing,,Victoria-Fraserview,49.21370996240442,-123.06610696813551,entire home/apt,177.0,3,4,2023-11-29,1.85,1,82,4,23-156635,4.75
974565104288695749,Rental unit in Vancouver · ★4.88 · 1 bedroom · 2 beds · 1 bath,319515040,Joanne,,Downtown,49.279448,-123.107321,entire home/apt,127.0,2,8,2023-11-26,3.2,2,137,8,22-189565,4.88
974588279692695636,Rental unit in Vancouver · Studio · 1 bed · 1 bath,227662329,Jordan,,Kitsilano,49.26577,-123.15504,entire home/apt,124.0,30,1,2023-11-15,1.0,134,260,1,,4.799709437963944
974659889952960285,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,64269803,Laurel,,Downtown,49.2799059654338,-123.12248647968684,entire home/apt,121.0,1,0,,,2,153,0,23-157957,4.799709437963944
974672013749002689,Home in Vancouver · ★4.83 · 3 bedrooms · 4 beds · 2 baths,135047474,Matt,,Kensington-Cedar Cottage,49.26165762279314,-123.07491205631152,entire home/apt,176.0,2,11,2023-12-03,3.63,1,0,11,23-157462,4.83
974711405404454245,Rental unit in Vancouver · ★3.50 · Studio · 1 bed · 1 bath,521846247,Sophie,,West End,49.27844904432422,-123.13044332274244,entire home/apt,250.0,1,4,2023-10-09,1.35,1,191,4,703875740BC0001,3.5
974743913309672707,Condo in Vancouver · ★5.0 · 1 bedroom · 2 beds · 1 bath,535863192,Iman,,West End,49.28618566036925,-123.12433992808762,entire home/apt,159.0,2,4,2023-12-10,3.64,1,42,4,23-278169,5.0
974927874618009317,Home in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,489489071,Gordon,,Sunset,49.21767,-123.08967,private room,57.0,1,7,2023-11-16,2.63,8,174,7,23-270268,5.0
974969332595564245,Rental unit in Vancouver · ★New · 1 bedroom · 1 bed · 1 bath,483350655,Steve,,Mount Pleasant,49.26849601495911,-123.10981144275696,entire home/apt,96.0,30,0,,,1,145,0,,4.799709437963944
